XP_030829587.1	sodium- and chloride-dependent taurine transporter-like, partial
XP_030829588.1	uncharacterized protein LOC100890540 isoform X1
XP_030829589.1	uncharacterized protein LOC100890540 isoform X2
XP_030829590.1	uncharacterized protein LOC100890540 isoform X3
XP_030829591.1	uncharacterized protein LOC100890540 isoform X4
XP_030829592.1	sperm-activating peptides
XP_030829593.1	tyrosine-protein phosphatase non-receptor type 23
XP_030829594.1	serine/arginine repetitive matrix protein 2-like isoform X1
XP_030829595.1	titin homolog isoform X2
XP_030829596.1	serine/arginine repetitive matrix protein 2-like isoform X3
XP_030829597.1	sodium- and chloride-dependent GABA transporter 1-like
XP_030829598.1	uncharacterized protein LOC115919724
XP_030829599.1	uncharacterized protein LOC105441497
XP_030829600.1	uncharacterized protein LOC105441135
XP_030829601.1	uncharacterized protein DDB_G0286299
XP_030829602.1	MFS-type transporter SLC18B1
XP_030829603.1	putative nuclease HARBI1
XP_030829604.1	uncharacterized protein LOC115919730
XP_030829605.1	U11/U12 small nuclear ribonucleoprotein 25 kDa protein
XP_030829606.1	hyalin isoform X1
XP_030829607.1	hyalin isoform X2
XP_030829608.1	kelch-like protein 17
XP_030829609.1	macrophage mannose receptor 1
XP_030829610.1	uncharacterized protein LOC115919731
XP_030829611.1	uncharacterized protein LOC105443335 isoform X1
XP_030829612.1	uncharacterized protein LOC105443335 isoform X2
XP_030829613.1	elongator complex protein 6
XP_030829614.1	double-strand-break repair protein rad21 homolog
XP_030829615.1	uncharacterized protein LOC582863 isoform X1
XP_030829616.1	uncharacterized protein LOC582863 isoform X2
XP_030829617.1	uncharacterized protein LOC582863 isoform X3
XP_030829618.1	zinc finger protein 395 isoform X1
XP_030829619.1	zinc finger protein 704 isoform X2
XP_030829620.1	probable ubiquitin carboxyl-terminal hydrolase MINDY-4
XP_030829621.1	ubiquitin-protein ligase E3A
XP_030829622.1	uncharacterized protein LOC105444950
XP_030829623.1	disco-interacting protein 2 homolog C isoform X1
XP_030829624.1	disco-interacting protein 2 homolog C isoform X1
XP_030829625.1	disco-interacting protein 2 homolog C isoform X1
XP_030829626.1	disco-interacting protein 2 homolog C isoform X2
XP_030829627.1	disco-interacting protein 2 homolog C isoform X3
XP_030829628.1	disco-interacting protein 2 homolog C isoform X4
XP_030829629.1	disco-interacting protein 2 homolog C isoform X5
XP_030829630.1	uncharacterized protein LOC575016 isoform X1
XP_030829631.1	uncharacterized protein LOC575016 isoform X1
XP_030829632.1	uncharacterized protein LOC575016 isoform X2
XP_030829633.1	extensin-like
XP_030829634.1	myosin-IIIb isoform X1
XP_030829635.1	myosin-IIIb isoform X1
XP_030829636.1	myosin-IIIb isoform X2
XP_030829637.1	heparan sulfate glucosamine 3-O-sulfotransferase 1-like
XP_030829638.1	transmembrane protein 145-like
XP_030829639.1	fibronectin-like
XP_030829640.1	myogenesis-regulating glycosidase-like
XP_030829641.1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1-like
XP_030829642.1	carbonic anhydrase 14
XP_030829643.1	uncharacterized protein LOC579807 isoform X1
XP_030829644.1	uncharacterized protein LOC579807 isoform X2
XP_030829645.1	uncharacterized protein LOC579807 isoform X3
XP_030829646.1	uncharacterized protein LOC579807 isoform X4
XP_030829647.1	uncharacterized protein LOC579807 isoform X5
XP_030829648.1	uncharacterized protein LOC579807 isoform X6
XP_030829649.1	uncharacterized protein LOC581361
XP_030829650.1	mammalian ependymin-related protein 1
XP_030829651.1	uncharacterized protein LOC586955
XP_030829652.1	protein FAM207A
XP_030829653.1	calcitonin gene-related peptide type 1 receptor-like
XP_030829654.1	twitchin isoform X1
XP_030829655.1	twitchin isoform X2
XP_030829656.1	uncharacterized protein LOC580917
XP_030829657.1	oxysterol-binding protein-related protein 6 isoform X1
XP_030829658.1	oxysterol-binding protein-related protein 6 isoform X2
XP_030829659.1	oxysterol-binding protein-related protein 6 isoform X3
XP_030829660.1	uncharacterized protein LOC105443957
XP_030829661.1	uncharacterized protein LOC105446087 isoform X1
XP_030829662.1	uncharacterized protein LOC105446087 isoform X2
XP_030829663.1	uncharacterized protein LOC105446087 isoform X3
XP_030829664.1	uncharacterized protein LOC105446087 isoform X4
XP_030829665.1	uncharacterized protein LOC105446087 isoform X5
XP_030829666.1	uncharacterized protein LOC105446087 isoform X6
XP_030829667.1	uncharacterized protein LOC105446087 isoform X7
XP_030829668.1	titin homolog isoform X1
XP_030829669.1	titin homolog isoform X2
XP_030829670.1	titin homolog isoform X3
XP_030829671.1	titin homolog isoform X4
XP_030829672.1	titin homolog isoform X5
XP_030829673.1	microtubule-associated protein futsch isoform X6
XP_030829674.1	parathyroid hormone/parathyroid hormone-related peptide receptor
XP_030829675.1	uncharacterized protein LOC105442416
XP_030829676.1	activator of basal transcription 1
XP_030829677.1	nuclear receptor coactivator 7 isoform X1
XP_030829678.1	nuclear receptor coactivator 7 isoform X2
XP_030829679.1	nuclear receptor coactivator 7 isoform X1
XP_030829680.1	nuclear receptor coactivator 7 isoform X3
XP_030829681.1	translocating chain-associated membrane protein 1-like 1
XP_030829682.1	F-box/WD repeat-containing protein 2 isoform X1
XP_030829683.1	F-box/WD repeat-containing protein 2 isoform X2
XP_030829684.1	angiopoietin-1 receptor-like
XP_030829685.1	F-box/WD repeat-containing protein 2 isoform X3
XP_030829686.1	LOW QUALITY PROTEIN: DNA-directed RNA polymerase III subunit RPC10-like
XP_030829687.1	5-hydroxytryptamine receptor 1A-like
XP_030829688.1	von Willebrand factor D and EGF domain-containing protein isoform X1
XP_030829689.1	von Willebrand factor D and EGF domain-containing protein isoform X2
XP_030829690.1	uncharacterized protein LOC593349
XP_030829691.1	uncharacterized protein LOC115919744
XP_030829692.1	protein phosphatase 2C-like domain-containing protein 1
XP_030829693.1	uncharacterized protein LOC588394
XP_030829694.1	E3 ubiquitin-protein ligase NRDP1
XP_030829695.1	E3 ubiquitin-protein ligase NRDP1
XP_030829696.1	uncharacterized protein LOC105441833
XP_030829697.1	uncharacterized protein LOC105441833
XP_030829698.1	uncharacterized protein LOC105441833
XP_030829699.1	uncharacterized protein LOC590964
XP_030829700.1	uncharacterized protein C8orf34 isoform X1
XP_030829701.1	tyrosine kinase receptor Cad96Ca-like
XP_030829702.1	uncharacterized protein C8orf34 homolog isoform X2
XP_030829703.1	uncharacterized protein C8orf34 homolog isoform X3
XP_030829704.1	uncharacterized protein C8orf34 homolog isoform X4
XP_030829705.1	uncharacterized protein C8orf34 homolog isoform X5
XP_030829706.1	uncharacterized protein C8orf34 homolog isoform X6
XP_030829707.1	uncharacterized protein C8orf34 homolog isoform X7
XP_030829708.1	uncharacterized protein C8orf34 homolog isoform X8
XP_030829709.1	uncharacterized protein LOC105437500
XP_030829710.1	thyroid hormone receptor beta isoform X1
XP_030829711.1	thyroid hormone receptor beta isoform X2
XP_030829712.1	splicing factor 1 isoform X1
XP_030829713.1	prolactin-releasing peptide receptor-like
XP_030829714.1	splicing factor 1 isoform X2
XP_030829715.1	splicing factor 1 isoform X3
XP_030829716.1	splicing factor 1 isoform X4
XP_030829717.1	uncharacterized protein LOC100893710
XP_030829718.1	adenylyl cyclase-associated protein 1
XP_030829719.1	next to BRCA1 gene 1 protein
XP_030829720.1	GH3 domain-containing protein-like
XP_030829721.1	aspartyl/asparaginyl beta-hydroxylase isoform X1
XP_030829722.1	aspartyl/asparaginyl beta-hydroxylase isoform X2
XP_030829723.1	aspartyl/asparaginyl beta-hydroxylase isoform X3
XP_030829724.1	uncharacterized protein LOC100888816
XP_030829725.1	growth hormone secretagogue receptor type 1 isoform X1
XP_030829726.1	4-substituted benzoates-glutamate ligase GH3.12-like
XP_030829727.1	neuropeptides capa receptor isoform X2
XP_030829728.1	neuropeptides capa receptor isoform X3
XP_030829729.1	HCLS1-binding protein 3-like
XP_030829730.1	hydroxyacid-oxoacid transhydrogenase, mitochondrial
XP_030829731.1	tensin-1-like isoform X1
XP_030829732.1	tensin-1-like isoform X2
XP_030829733.1	4-substituted benzoates-glutamate ligase GH3.12-like
XP_030829734.1	uncharacterized protein LOC100890361
XP_030829735.1	viral IAP-associated factor homolog
XP_030829736.1	acyl-CoA 6-desaturase
XP_030829737.1	WD repeat-containing protein 35 isoform X2
XP_030829738.1	indole-3-acetic acid-amido synthetase GH3.17-like
XP_030829739.1	60S ribosomal protein L30 isoform X1
XP_030829740.1	glycerol-3-phosphate dehydrogenase, mitochondrial-like
XP_030829741.1	protein transport protein Sec61 subunit beta
XP_030829742.1	regulating synaptic membrane exocytosis protein 2 isoform X1
XP_030829743.1	regulating synaptic membrane exocytosis protein 2 isoform X2
XP_030829744.1	regulating synaptic membrane exocytosis protein 2 isoform X3
XP_030829745.1	uncharacterized protein LOC100891320
XP_030829746.1	dynein heavy chain domain-containing protein 1
XP_030829747.1	solute carrier organic anion transporter family member 4A1 isoform X2
XP_030829748.1	histone H4-like
XP_030829749.1	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial
XP_030829750.1	uncharacterized protein LOC115918332 isoform X1
XP_030829751.1	uncharacterized protein LOC115918332 isoform X2
XP_030829752.1	carboxypeptidase D
XP_030829753.1	carboxypeptidase D
XP_030829754.1	carboxypeptidase D
XP_030829755.1	carboxypeptidase D
XP_030829756.1	carboxypeptidase D
XP_030829757.1	carboxypeptidase D
XP_030829758.1	carboxypeptidase D
XP_030829759.1	uncharacterized protein LOC105437586
XP_030829760.1	uncharacterized protein LOC115919757
XP_030829761.1	tetratricopeptide repeat protein 32
XP_030829762.1	probable G-protein coupled receptor Mth-like 3
XP_030829763.1	LOW QUALITY PROTEIN: FAS-associated factor 2
XP_030829764.1	neurabin-2-like
XP_030829765.1	paraneoplastic antigen Ma3 homolog
XP_030829766.1	uncharacterized protein LOC105437584
XP_030829767.1	elongation factor Ts, mitochondrial
XP_030829768.1	guanylate kinase isoform X1
XP_030829769.1	guanylate kinase isoform X2
XP_030829770.1	uncharacterized protein LOC587935
XP_030829771.1	DENN domain-containing protein 3 isoform X1
XP_030829772.1	DENN domain-containing protein 3 isoform X2
XP_030829773.1	uncharacterized protein LOC115919762 isoform X1
XP_030829774.1	uncharacterized protein LOC115919762 isoform X2
XP_030829775.1	slit homolog 1 protein-like
XP_030829776.1	peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
XP_030829777.1	probable ATP-dependent RNA helicase DHX58
XP_030829778.1	probable ATP-dependent RNA helicase DDX58
XP_030829779.1	islet cell autoantigen 1 isoform X4
XP_030829780.1	uncharacterized protein K02A2.6-like
XP_030829781.1	cholesterol 24-hydroxylase
XP_030829782.1	uncharacterized protein LOC115919766 isoform X1
XP_030829783.1	beta-1,4-galactosyltransferase 5
XP_030829784.1	uncharacterized protein LOC115919766 isoform X2
XP_030829785.1	uncharacterized protein LOC115919767 isoform X1
XP_030829786.1	uncharacterized protein LOC115919767 isoform X2
XP_030829787.1	uncharacterized protein LOC115919768 isoform X1
XP_030829788.1	uncharacterized protein LOC115919768 isoform X2
XP_030829789.1	uncharacterized protein LOC115919768 isoform X3
XP_030829790.1	uncharacterized protein LOC115919768 isoform X4
XP_030829791.1	uncharacterized protein LOC115919768 isoform X5
XP_030829792.1	uncharacterized protein LOC105440166
XP_030829793.1	cell wall integrity and stress response component 4-like
XP_030829794.1	cell wall integrity and stress response component 4-like
XP_030829795.1	uncharacterized protein LOC115919770
XP_030829796.1	peptidyl-prolyl cis-trans isomerase B
XP_030829797.1	uncharacterized protein LOC105438049
XP_030829798.1	histamine H3 receptor-like
XP_030829799.1	NACHT domain- and WD repeat-containing protein 1-like
XP_030829800.1	uncharacterized protein LOC579551 isoform X1
XP_030829801.1	uncharacterized protein LOC579551 isoform X2
XP_030829802.1	ras-related GTP-binding protein C
XP_030829803.1	suppressor of cytokine signaling 7-like
XP_030829804.1	uncharacterized protein LOC115919773
XP_030829805.1	mucin-5AC-like
XP_030829806.1	uncharacterized protein LOC115919774
XP_030829807.1	uncharacterized protein LOC115919775
XP_030829808.1	CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase
XP_030829809.1	membrane progestin receptor gamma
XP_030829810.1	DNA-directed RNA polymerase I subunit RPA49 isoform X1
XP_030829811.1	DNA-directed RNA polymerase I subunit RPA49 isoform X2
XP_030829812.1	DNA-directed RNA polymerase I subunit RPA49 isoform X3
XP_030829813.1	toll-like receptor 3
XP_030829814.1	hyalin-like isoform X1
XP_030829815.1	hyalin-like isoform X2
XP_030829816.1	hyalin-like isoform X3
XP_030829817.1	hyalin-like isoform X4
XP_030829818.1	uncharacterized protein LOC115918223
XP_030829819.1	uncharacterized protein LOC105440587
XP_030829820.1	uncharacterized protein LOC763112
XP_030829821.1	uncharacterized protein LOC105440568 isoform X2
XP_030829822.1	uncharacterized protein LOC105443604
XP_030829823.1	LOW QUALITY PROTEIN: alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase
XP_030829824.1	sodium- and chloride-dependent glycine transporter 2-like
XP_030829825.1	serum paraoxonase/arylesterase 1 isoform X1
XP_030829826.1	serum paraoxonase/arylesterase 2 isoform X2
XP_030829827.1	serum paraoxonase/arylesterase 2 isoform X2
XP_030829828.1	cyclin-Y
XP_030829829.1	uncharacterized protein LOC115919781
XP_030829830.1	uncharacterized protein LOC115918335
XP_030829831.1	vacuolar protein sorting-associated protein 8 homolog
XP_030829832.1	sialin-like
XP_030829833.1	titin
XP_030829834.1	sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like
XP_030829835.1	sushi repeat-containing protein SRPX-like
XP_030829836.1	ATP-dependent RNA helicase DDX54-like
XP_030829837.1	ZP domain-containing protein-like
XP_030829838.1	E3 ubiquitin-protein ligase Zswim2-like
XP_030829839.1	uncharacterized protein LOC115919786
XP_030829840.1	ras-related protein Rab-32
XP_030829841.1	uncharacterized protein LOC115919787
XP_030829842.1	uncharacterized protein LOC115919788
XP_030829843.1	uncharacterized protein LOC754651
XP_030829844.1	histone-lysine N-methyltransferase SETD1A
XP_030829845.1	obg-like ATPase 1
XP_030829846.1	structural maintenance of chromosomes flexible hinge domain-containing protein 1
XP_030829847.1	disks large-associated protein 5
XP_030829848.1	structural maintenance of chromosomes flexible hinge domain-containing protein 1-like
XP_030829849.1	structural maintenance of chromosomes flexible hinge domain-containing protein 1-like
XP_030829850.1	toll-like receptor 3
XP_030829851.1	solute carrier organic anion transporter family member 4A1
XP_030829852.1	nucleoside diphosphate-linked moiety X motif 19
XP_030829853.1	putative neuropeptide Y receptor type 6
XP_030829854.1	serrate RNA effector molecule homolog
XP_030829855.1	heparan sulfate glucosamine 3-O-sulfotransferase 1-like
XP_030829856.1	insulin-like growth factor 2 mRNA-binding protein 1 isoform X1
XP_030829857.1	heparan sulfate glucosamine 3-O-sulfotransferase 1
XP_030829858.1	heparan sulfate glucosamine 3-O-sulfotransferase 1
XP_030829859.1	myosin-2 heavy chain-like
XP_030829860.1	insulin-like growth factor 2 mRNA-binding protein 1 isoform X2
XP_030829861.1	carbonic anhydrase 2-like
XP_030829862.1	deleted in malignant brain tumors 1 protein-like
XP_030829863.1	LOW QUALITY PROTEIN: deleted in malignant brain tumors 1 protein-like
XP_030829864.1	solute carrier organic anion transporter family member 4A1
XP_030829865.1	solute carrier organic anion transporter family member 4A1
XP_030829866.1	LOW QUALITY PROTEIN: trafficking protein particle complex subunit 9
XP_030829867.1	insulin-like growth factor 2 mRNA-binding protein 1 isoform X3
XP_030829868.1	mucin-5AC-like, partial
XP_030829869.1	SCO-spondin-like
XP_030829870.1	tetratricopeptide repeat protein 39C isoform X1
XP_030829871.1	tetratricopeptide repeat protein 39C isoform X2
XP_030829872.1	G-protein coupled receptor GRL101-like
XP_030829873.1	insulin-like growth factor 2 mRNA-binding protein 1 isoform X4
XP_030829874.1	solute carrier organic anion transporter family member 5A1
XP_030829875.1	solute carrier organic anion transporter family member 5A1
XP_030829876.1	solute carrier organic anion transporter family member 5A1
XP_030829877.1	uncharacterized protein LOC115919794
XP_030829878.1	uncharacterized protein LOC105441448
XP_030829879.1	insulin-like growth factor 2 mRNA-binding protein 1 isoform X5
XP_030829880.1	uncharacterized protein DDB_G0271670-like, partial
XP_030829881.1	uncharacterized protein LOC100892171
